,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,0,14.0,0,6.849970668554306e-05,"[1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,600,0
1,100,17.0,103,0.003721874672919512,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0,600,0
2,0,14.0,0,4.0374696254730225e-05,"[1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",25,600,0
3,100,17.0,103,0.00330466590821743,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",25,600,0
4,0,12.0,103,0.005460874643176794,"[1, 0, 0, 1, 0, 1, 1, 0, 1, 1]",25,600,1
5,100,18.0,207,0.011261040810495615,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",25,600,1
6,0,12.0,207,0.014025457669049501,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0]",25,600,2
7,100,16.0,310,0.022103749681264162,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",25,600,2
8,0,12.0,310,0.02543895784765482,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1]",25,600,3
9,100,17.0,413,0.03570804093033075,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",25,600,3
10,0,13.0,413,0.0387290408834815,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 0]",25,600,4
11,100,14.0,514,0.05097549967467785,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 1]",25,600,4
12,0,4.0,514,0.05455924989655614,"[0, 1, 0, 1, 0, 1, 1, 1, 1, 0]",25,600,5
13,100,18.0,618,0.06923249969258904,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",25,600,5
14,0,13.0,618,0.07341908290982246,"[1, 1, 1, 0, 1, 0, 0, 0, 1, 1]",25,600,6
15,100,18.0,722,0.09181562485173345,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",25,600,6
16,0,13.0,722,0.09672149969264865,"[1, 1, 0, 1, 1, 1, 0, 0, 0, 1]",25,600,7
17,100,18.0,826,0.11590708279982209,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",25,600,7
18,0,2.0,826,0.12028795760124922,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1]",25,600,8
19,100,18.0,931,0.14156683254987001,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",25,600,8
20,0,8.0,931,0.1462798328138888,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",25,600,9
21,100,18.0,1033,0.1696797078475356,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",25,600,9
22,0,4.0,1033,0.17501954082399607,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",25,600,10
23,100,17.0,1138,0.20069616567343473,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",25,600,10
24,0,14.0,1138,0.2063114158809185,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0]",25,600,11
25,100,17.0,1240,0.23424174962565303,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",25,600,11
26,0,14.0,1240,0.24056583270430565,"[1, 1, 1, 1, 0, 0, 0, 1, 0, 0]",25,600,12
27,100,18.0,1343,0.27081420784816146,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",25,600,12
28,0,4.0,1343,0.2772464998997748,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",25,600,13
29,100,10.0,1446,0.30973787466064095,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",25,600,13
30,0,14.0,1446,0.3164019579999149,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",25,600,14
31,100,14.0,1546,0.3511168328113854,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",25,600,14
32,0,12.0,1546,0.358132790774107,"[1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",25,600,15
33,100,18.0,1652,0.39513499988242984,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",25,600,15
34,0,12.0,1652,0.4024868328124285,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 1]",25,600,16
35,100,17.0,1755,0.44147579092532396,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",25,600,16
36,0,7.0,1755,0.44932091562077403,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",25,600,17
37,100,18.0,1857,0.49084583297371864,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",25,600,17
38,0,6.0,1857,0.4989957078360021,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",25,600,18
39,100,17.0,1959,0.5428059576079249,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",25,600,18
40,0,12.0,1959,0.5512797497212887,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",25,600,19
41,100,18.0,2062,0.5975072495639324,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",25,600,19
42,0,13.0,2062,0.6068934579379857,"[0, 0, 0, 1, 0, 1, 0, 1, 1, 1]",25,600,20
43,100,18.0,2165,0.6552689578384161,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",25,600,20
44,0,13.0,2165,0.6642772909253836,"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0]",25,600,21
45,100,15.0,2266,0.7147807497531176,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",25,600,21
46,0,14.0,2266,0.7241525407880545,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 1]",25,600,22
47,100,14.0,2366,0.7768612075597048,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 1]",25,600,22
48,0,3.0,2366,0.7865352495573461,"[0, 1, 1, 0, 1, 0, 1, 1, 1, 0]",25,600,23
49,100,16.0,2469,0.841535999905318,"[0, 1, 0, 0, 1, 1, 1, 1, 1, 1]",25,600,23
50,0,3.0,2469,0.8515277910046279,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",25,600,24
51,100,15.0,2572,0.9083988326601684,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1]",25,600,24
52,0,13.0,2572,0.9187871655449271,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 1]",25,600,25
53,100,18.0,2675,0.9787726658396423,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",25,600,25
54,0,14.0,0,4.5958440750837326e-05,"[1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",75,600,0
55,100,17.0,103,0.012561000417917967,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",75,600,0
56,0,12.0,103,0.023630124982446432,"[1, 0, 0, 1, 0, 1, 1, 0, 1, 1]",75,600,1
57,100,18.0,207,0.038194708060473204,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",75,600,1
58,0,12.0,207,0.04966250015422702,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0]",75,600,2
59,100,16.0,310,0.06648804200813174,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",75,600,2
60,0,12.0,310,0.0796977924183011,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1]",75,600,3
61,100,17.0,413,0.09931358322501183,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",75,600,3
62,0,13.0,413,0.11181120807304978,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 0]",75,600,4
63,100,14.0,514,0.1333158751949668,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 1]",75,600,4
64,0,4.0,514,0.14613550016656518,"[0, 1, 0, 1, 0, 1, 1, 1, 1, 0]",75,600,5
65,100,18.0,618,0.16993720829486847,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",75,600,5
66,0,13.0,618,0.183123083319515,"[1, 1, 1, 0, 1, 0, 0, 0, 1, 1]",75,600,6
67,100,18.0,722,0.20915679214522243,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",75,600,6
68,0,13.0,722,0.22291441727429628,"[1, 1, 0, 1, 1, 1, 0, 0, 0, 1]",75,600,7
69,100,18.0,826,0.2511680000461638,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",75,600,7
70,0,2.0,826,0.2652552081272006,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1]",75,600,8
71,100,18.0,931,0.2957465830259025,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",75,600,8
72,0,8.0,931,0.30977175012230873,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",75,600,9
73,100,18.0,1033,0.34256591740995646,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",75,600,9
74,0,4.0,1033,0.357104292139411,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",75,600,10
75,100,17.0,1138,0.39236775040626526,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",75,600,10
76,0,14.0,1138,0.40727233327925205,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0]",75,600,11
77,100,17.0,1240,0.44427379220724106,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",75,600,11
78,0,14.0,1240,0.45950975036248565,"[1, 1, 1, 1, 0, 0, 0, 1, 0, 0]",75,600,12
79,100,18.0,1343,0.4989622919820249,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",75,600,12
80,0,4.0,1343,0.5144912921823561,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",75,600,13
81,100,10.0,1446,0.5562016670592129,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",75,600,13
82,0,14.0,1446,0.5721854171715677,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",75,600,14
83,100,14.0,1546,0.6160935000516474,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",75,600,14
84,0,12.0,1546,0.6340370001271367,"[1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",75,600,15
85,100,18.0,1652,0.6812527501024306,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",75,600,15
86,0,12.0,1652,0.6979254581965506,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 1]",75,600,16
87,100,17.0,1755,0.746538792271167,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",75,600,16
88,0,7.0,1755,0.7634374583140016,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",75,600,17
89,100,18.0,1857,0.8145910003222525,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",75,600,17
90,0,6.0,1857,0.8320894171483815,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",75,600,18
91,100,17.0,1959,0.8850972922518849,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",75,600,18
92,0,12.0,1959,0.9027280830778182,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",75,600,19
93,100,18.0,2062,0.9579209173098207,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",75,600,19
94,0,13.0,2062,0.9758425420150161,"[0, 0, 0, 1, 0, 1, 0, 1, 1, 1]",75,600,20
95,100,18.0,2165,1.033650167286396,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",75,600,20
96,0,13.0,2165,1.0518772504292428,"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0]",75,600,21
97,100,15.0,2266,1.1119715832173824,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",75,600,21
98,0,14.0,2266,1.1312127923592925,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 1]",75,600,22
99,100,14.0,2366,1.1949001671746373,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 1]",75,600,22
100,0,3.0,2366,1.2156320423819125,"[0, 1, 1, 0, 1, 0, 1, 1, 1, 0]",75,600,23
101,100,16.0,2469,1.2798555004410446,"[0, 1, 0, 0, 1, 1, 1, 1, 1, 1]",75,600,23
102,0,3.0,2469,1.2999982084147632,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",75,600,24
103,100,15.0,2572,1.3664899170398712,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1]",75,600,24
104,0,13.0,2572,1.386469708289951,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 1]",75,600,25
105,100,18.0,2675,1.45540358312428,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",75,600,25
106,0,14.0,2675,1.475652042310685,"[1, 1, 0, 0, 0, 1, 1, 1, 1, 0]",75,600,26
107,100,16.0,2777,1.5468707922846079,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",75,600,26
108,0,12.0,2777,1.5674948752857745,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 1]",75,600,27
109,100,18.0,2880,1.64101408328861,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",75,600,27
110,0,13.0,2880,1.6622570832259953,"[0, 0, 0, 1, 1, 0, 1, 1, 0, 0]",75,600,28
111,100,18.0,2984,1.7388674174435437,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",75,600,28
112,0,15.0,2984,1.7607035003602505,"[0, 1, 0, 0, 0, 1, 1, 1, 1, 1]",75,600,29
113,100,16.0,3085,1.8390705003403127,"[0, 1, 0, 0, 1, 1, 1, 1, 1, 1]",75,600,29
114,0,12.0,3085,1.8613874171860516,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0]",75,600,30
115,100,18.0,3187,1.9419764173217118,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",75,600,30
116,0,13.0,3187,1.9643269581720233,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",75,600,31
117,100,18.0,3291,2.046635332982987,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",75,600,31
118,0,13.0,3291,2.069280625320971,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 1]",75,600,32
119,100,18.0,3394,2.154482708312571,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",75,600,32
120,0,14.0,3394,2.177974082995206,"[0, 1, 1, 0, 0, 0, 0, 1, 1, 1]",75,600,33
121,100,17.0,3497,2.264907375443727,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",75,600,33
122,0,13.0,3497,2.288522208109498,"[0, 1, 0, 0, 0, 1, 1, 0, 1, 0]",75,600,34
123,100,15.0,3598,2.3781067919917405,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",75,600,34
124,0,14.0,3598,2.401886750012636,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",75,600,35
125,100,14.0,3698,2.4937758753076196,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",75,600,35
126,0,12.0,3698,2.518595208413899,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 1]",75,600,36
127,100,15.0,3801,2.612726917024702,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1]",75,600,36
128,0,4.0,3801,2.637440458405763,"[0, 1, 0, 1, 1, 0, 1, 1, 1, 1]",75,600,37
129,100,15.0,3904,2.7337057082913816,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1]",75,600,37
130,0,14.0,3904,2.7586190421134233,"[1, 0, 0, 1, 1, 1, 1, 0, 0, 0]",75,600,38
131,100,17.0,4007,2.8572122920304537,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",75,600,38
132,0,14.0,4007,2.8824369171634316,"[1, 0, 0, 1, 1, 1, 0, 0, 0, 0]",75,600,39
133,100,15.0,4108,2.982633250299841,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]",75,600,39
134,0,3.0,4108,3.0083225830458105,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 1]",75,600,40
135,100,15.0,4212,3.1113678752444685,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1]",75,600,40
136,0,13.0,4212,3.1383024170063436,"[0, 0, 0, 1, 0, 0, 1, 1, 1, 0]",75,600,41
137,100,18.0,4316,3.2443524580448866,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",75,600,41
138,0,16.0,4316,3.272810417227447,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",75,600,42
139,100,18.0,4418,3.381164333317429,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",75,600,42
140,0,4.0,4418,3.408095875289291,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 1]",75,600,43
141,100,18.0,4524,3.5180773329921067,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",75,600,43
142,0,13.0,4524,3.5465767923742533,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1]",75,600,44
143,100,18.0,4626,3.66124266711995,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",75,600,44
144,0,15.0,4626,3.690704167354852,"[0, 1, 1, 1, 1, 1, 0, 0, 0, 0]",75,600,45
145,100,18.0,4729,3.8064154172316194,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",75,600,45
146,0,3.0,4729,3.835492542013526,"[1, 1, 0, 1, 1, 1, 0, 1, 0, 1]",75,600,46
147,100,18.0,4832,3.95648091705516,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",75,600,46
148,0,14.0,4832,3.985576208215207,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 1]",75,600,47
149,100,18.0,4935,4.104996500071138,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",75,600,47
150,0,13.0,4935,4.134455667342991,"[0, 0, 1, 0, 0, 0, 1, 0, 1, 1]",75,600,48
151,100,18.0,5037,4.255883750040084,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",75,600,48
152,0,3.0,5037,4.286079999990761,"[0, 1, 0, 1, 1, 0, 1, 1, 1, 0]",75,600,49
153,100,15.0,5140,4.411309958435595,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 0]",75,600,49
154,0,14.0,5140,4.44192241737619,"[1, 0, 0, 1, 1, 1, 1, 0, 0, 1]",75,600,50
155,100,17.0,5242,4.567894082982093,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",75,600,50
156,0,13.0,5242,4.598489542026073,"[1, 0, 0, 1, 1, 1, 0, 0, 1, 0]",75,600,51
157,100,16.0,5344,4.726918542291969,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",75,600,51
158,0,2.0,5344,4.757563250139356,"[0, 1, 1, 0, 1, 1, 0, 1, 1, 0]",75,600,52
159,100,17.0,5450,4.887696583289653,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",75,600,52
160,0,4.0,5450,4.918211167212576,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1]",75,600,53
161,100,16.0,5553,5.050566375255585,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",75,600,53
162,0,14.0,5553,5.08146066730842,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0]",75,600,54
163,100,17.0,5655,5.215918208006769,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",75,600,54
164,0,16.0,5655,5.247329375240952,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 0]",75,600,55
165,100,18.0,5757,5.386320000048727,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",75,600,55
166,0,13.0,5757,5.419405083172023,"[1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",75,600,56
167,100,17.0,5859,5.610694042406976,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",75,600,56
168,0,13.0,5859,5.644371500238776,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 0]",75,600,57
169,100,15.0,5961,5.7861275831237435,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 0]",75,600,57
170,0,13.0,5961,5.81894062506035,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 1]",75,600,58
171,100,14.0,6062,5.962716917041689,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",75,600,58
172,0,14.0,6062,5.995697417296469,"[0, 1, 1, 1, 1, 0, 0, 0, 1, 0]",75,600,59
173,100,16.0,6164,6.142443750053644,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",75,600,59
174,0,12.0,6164,6.176532625220716,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0]",75,600,60
175,100,17.0,6267,6.325453125406057,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",75,600,60
176,0,3.0,6267,6.359859125223011,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 0]",75,600,61
177,100,15.0,6370,6.514954417012632,"[0, 1, 1, 0, 0, 1, 1, 1, 1, 1]",75,600,61
178,0,14.0,6370,6.549776000436395,"[0, 1, 1, 1, 1, 0, 1, 0, 0, 0]",75,600,62
179,100,17.0,6473,6.701413000002503,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",75,600,62
180,0,16.0,6473,6.735281458124518,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",75,600,63
181,100,18.0,6575,6.890182917006314,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",75,600,63
182,0,12.0,6575,6.924427625257522,"[0, 1, 0, 0, 1, 1, 0, 0, 1, 0]",75,600,64
183,100,15.0,6678,7.081554125063121,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]",75,600,64
184,0,13.0,6678,7.117573750205338,"[0, 1, 1, 1, 0, 0, 1, 0, 1, 1]",75,600,65
185,100,17.0,6782,7.277424292173237,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",75,600,65
186,0,13.0,6782,7.313203750178218,"[1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",75,600,66
187,100,15.0,6883,7.477088333107531,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",75,600,66
188,0,13.0,6883,7.513487417250872,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0]",75,600,67
189,100,16.0,6985,7.678531375247985,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",75,600,67
190,0,16.0,6985,7.715559083037078,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 0]",75,600,68
191,100,17.0,7086,7.881726042367518,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",75,600,68
192,0,4.0,7086,7.9177809581160545,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",75,600,69
193,100,18.0,7189,8.085440958384424,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",75,600,69
194,0,15.0,7189,8.122571000363678,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",75,600,70
195,100,15.0,7289,8.29380579199642,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",75,600,70
196,0,13.0,7289,8.331894583068788,"[0, 1, 0, 1, 0, 0, 0, 1, 1, 0]",75,600,71
197,100,17.0,7391,8.505465750116855,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",75,600,71
198,0,14.0,7391,8.543430750258267,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 1]",75,600,72
199,100,17.0,7494,8.718832208309323,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",75,600,72
200,0,12.0,7494,8.75680054211989,"[1, 1, 0, 1, 0, 1, 0, 0, 1, 0]",75,600,73
201,100,16.0,7596,8.934822000097483,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",75,600,73
202,0,14.0,7596,8.972729000262916,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0]",75,600,74
203,100,18.0,7700,9.15193008305505,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",75,600,74
204,0,9.0,7700,9.19112529233098,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",75,600,75
