,Iteration,Time,Fitness,FEvals,Temperature,max_iters
0,0,4.254188388586044e-05,14.0,0.0,0.001,600
1,1,0.001523416955024004,14.0,2.0,0.001,600
2,2,0.0015427079051733017,14.0,4.0,0.001,600
3,3,0.0015711248852312565,14.0,5.0,0.001,600
4,4,0.0016012918204069138,14.0,7.0,0.001,600
5,5,0.0016158749349415302,14.0,8.0,0.001,600
6,6,0.0016372078098356724,15.0,10.0,0.001,600
7,7,0.001650082878768444,15.0,11.0,0.001,600
8,8,0.001662499736994505,15.0,12.0,0.001,600
9,9,0.0016752080991864204,15.0,13.0,0.001,600
10,10,0.0016879169270396233,15.0,14.0,0.001,600
11,11,0.001703999936580658,15.0,16.0,0.001,600
12,12,0.0017167921178042889,15.0,17.0,0.001,600
13,13,0.0017298748716711998,15.0,18.0,0.001,600
14,14,0.0017427499406039715,15.0,19.0,0.001,600
15,15,0.0017560827545821667,15.0,20.0,0.001,600
16,16,0.0017694579437375069,15.0,21.0,0.001,600
17,17,0.0017866669222712517,15.0,23.0,0.001,600
18,18,0.0018005827441811562,15.0,24.0,0.001,600
19,19,0.0018179579637944698,15.0,26.0,0.001,600
20,20,0.001832250040024519,15.0,27.0,0.001,600
21,21,0.0018464578315615654,15.0,28.0,0.001,600
22,22,0.0018643331713974476,15.0,30.0,0.001,600
23,23,0.0018829167820513248,15.0,32.0,0.001,600
24,24,0.0019015828147530556,15.0,34.0,0.001,600
25,25,0.0019205417484045029,15.0,36.0,0.001,600
26,26,0.0019359998404979706,15.0,37.0,0.001,600
27,27,0.0019548749551177025,15.0,39.0,0.001,600
28,28,0.0019740420393645763,15.0,41.0,0.001,600
29,29,0.001990125048905611,15.0,42.0,0.001,600
30,30,0.002011875156313181,16.0,44.0,0.001,600
31,31,0.002032166812568903,16.0,46.0,0.001,600
32,32,0.0020528328604996204,16.0,48.0,0.001,600
33,33,0.002069791778922081,16.0,49.0,0.001,600
34,34,0.002087125089019537,16.0,50.0,0.001,600
35,35,0.002104292158037424,16.0,51.0,0.001,600
36,36,0.0021214578300714493,16.0,52.0,0.001,600
37,37,0.0021425001323223114,16.0,54.0,0.001,600
38,38,0.0021602921187877655,16.0,55.0,0.001,600
39,39,0.002178249880671501,16.0,56.0,0.001,600
40,40,0.0021963748149573803,16.0,57.0,0.001,600
41,41,0.0022149579599499702,16.0,58.0,0.001,600
42,42,0.002233250066637993,16.0,59.0,0.001,600
43,43,0.0022521251812577248,16.0,60.0,0.001,600
44,44,0.002271041739732027,16.0,61.0,0.001,600
45,45,0.0022898749448359013,16.0,62.0,0.001,600
46,46,0.002309124916791916,16.0,63.0,0.001,600
47,47,0.0023285001516342163,16.0,64.0,0.001,600
48,48,0.0023478330112993717,16.0,65.0,0.001,600
49,49,0.0023676250129938126,16.0,66.0,0.001,600
50,50,0.0023874579928815365,16.0,67.0,0.001,600
51,51,0.0024075000546872616,16.0,68.0,0.001,600
52,52,0.002427833154797554,16.0,69.0,0.001,600
53,53,0.0024487078189849854,16.0,70.0,0.001,600
54,54,0.0024694171734154224,16.0,71.0,0.001,600
55,55,0.0024900827556848526,16.0,72.0,0.001,600
56,56,0.002510999795049429,16.0,73.0,0.001,600
57,57,0.0025322078727185726,16.0,74.0,0.001,600
58,58,0.0025537079200148582,16.0,75.0,0.001,600
59,59,0.002578707877546549,16.0,77.0,0.001,600
60,60,0.002600625157356262,16.0,78.0,0.001,600
61,61,0.0026263329200446606,16.0,80.0,0.001,600
62,62,0.0026489170268177986,16.0,81.0,0.001,600
63,63,0.002674957737326622,16.0,83.0,0.001,600
64,64,0.0027219578623771667,16.0,84.0,0.001,600
65,65,0.0027469168417155743,16.0,85.0,0.001,600
66,66,0.0027740830555558205,16.0,87.0,0.001,600
67,67,0.0027977079153060913,16.0,88.0,0.001,600
68,68,0.0028212079778313637,16.0,89.0,0.001,600
69,69,0.0028453748673200607,16.0,90.0,0.001,600
70,70,0.0028695417568087578,16.0,91.0,0.001,600
71,71,0.0028935419395565987,16.0,92.0,0.001,600
72,72,0.002917999867349863,16.0,93.0,0.001,600
73,73,0.0029425830580294132,16.0,94.0,0.001,600
74,74,0.0029675420373678207,16.0,95.0,0.001,600
75,75,0.002992374822497368,16.0,96.0,0.001,600
76,76,0.0030208327807486057,16.0,98.0,0.001,600
77,77,0.003050666768103838,16.0,99.0,0.001,600
78,78,0.0030761249363422394,16.0,100.0,0.001,600
79,79,0.003101792186498642,16.0,101.0,0.001,600
80,80,0.0031277500092983246,16.0,102.0,0.001,600
81,81,0.0031535420566797256,16.0,103.0,0.001,600
82,82,0.003179708030074835,16.0,104.0,0.001,600
83,83,0.003206042107194662,16.0,105.0,0.001,600
84,84,0.0032324581407010555,16.0,106.0,0.001,600
85,85,0.003259332850575447,16.0,107.0,0.001,600
86,86,0.00328608276322484,16.0,108.0,0.001,600
87,87,0.00331316702067852,16.0,109.0,0.001,600
88,88,0.003340291790664196,16.0,110.0,0.001,600
89,89,0.0033679171465337276,16.0,111.0,0.001,600
90,90,0.0033990000374615192,16.0,113.0,0.001,600
91,91,0.003427125047892332,16.0,114.0,0.001,600
92,92,0.003458457998931408,16.0,116.0,0.001,600
93,93,0.0034961248748004436,18.0,118.0,0.001,600
94,94,0.0035249581560492516,18.0,119.0,0.001,600
95,95,0.003553749993443489,18.0,120.0,0.001,600
96,96,0.0035825418308377266,18.0,121.0,0.001,600
97,97,0.003611417021602392,18.0,122.0,0.001,600
98,98,0.0036405418068170547,18.0,123.0,0.001,600
99,99,0.003669791854918003,18.0,124.0,0.001,600
100,100,0.0036992081440985203,18.0,125.0,0.001,600
101,0,4.254188388586044e-05,14.0,0.0,0.01,600
102,1,0.001523416955024004,14.0,2.0,0.01,600
103,2,0.0015427079051733017,14.0,4.0,0.01,600
104,3,0.0015711248852312565,14.0,5.0,0.01,600
105,4,0.0016012918204069138,14.0,7.0,0.01,600
106,5,0.0016158749349415302,14.0,8.0,0.01,600
107,6,0.0016372078098356724,15.0,10.0,0.01,600
108,7,0.001650082878768444,15.0,11.0,0.01,600
109,8,0.001662499736994505,15.0,12.0,0.01,600
110,9,0.0016752080991864204,15.0,13.0,0.01,600
111,10,0.0016879169270396233,15.0,14.0,0.01,600
112,11,0.001703999936580658,15.0,16.0,0.01,600
113,12,0.0017167921178042889,15.0,17.0,0.01,600
114,13,0.0017298748716711998,15.0,18.0,0.01,600
115,14,0.0017427499406039715,15.0,19.0,0.01,600
116,15,0.0017560827545821667,15.0,20.0,0.01,600
117,16,0.0017694579437375069,15.0,21.0,0.01,600
118,17,0.0017866669222712517,15.0,23.0,0.01,600
119,18,0.0018005827441811562,15.0,24.0,0.01,600
120,19,0.0018179579637944698,15.0,26.0,0.01,600
121,20,0.001832250040024519,15.0,27.0,0.01,600
122,21,0.0018464578315615654,15.0,28.0,0.01,600
123,22,0.0018643331713974476,15.0,30.0,0.01,600
124,23,0.0018829167820513248,15.0,32.0,0.01,600
125,24,0.0019015828147530556,15.0,34.0,0.01,600
126,25,0.0019205417484045029,15.0,36.0,0.01,600
127,26,0.0019359998404979706,15.0,37.0,0.01,600
128,27,0.0019548749551177025,15.0,39.0,0.01,600
129,28,0.0019740420393645763,15.0,41.0,0.01,600
130,29,0.001990125048905611,15.0,42.0,0.01,600
131,30,0.002011875156313181,16.0,44.0,0.01,600
132,31,0.002032166812568903,16.0,46.0,0.01,600
133,32,0.0020528328604996204,16.0,48.0,0.01,600
134,33,0.002069791778922081,16.0,49.0,0.01,600
135,34,0.002087125089019537,16.0,50.0,0.01,600
136,35,0.002104292158037424,16.0,51.0,0.01,600
137,36,0.0021214578300714493,16.0,52.0,0.01,600
138,37,0.0021425001323223114,16.0,54.0,0.01,600
139,38,0.0021602921187877655,16.0,55.0,0.01,600
140,39,0.002178249880671501,16.0,56.0,0.01,600
141,40,0.0021963748149573803,16.0,57.0,0.01,600
142,41,0.0022149579599499702,16.0,58.0,0.01,600
143,42,0.002233250066637993,16.0,59.0,0.01,600
144,43,0.0022521251812577248,16.0,60.0,0.01,600
145,44,0.002271041739732027,16.0,61.0,0.01,600
146,45,0.0022898749448359013,16.0,62.0,0.01,600
147,46,0.002309124916791916,16.0,63.0,0.01,600
148,47,0.0023285001516342163,16.0,64.0,0.01,600
149,48,0.0023478330112993717,16.0,65.0,0.01,600
150,49,0.0023676250129938126,16.0,66.0,0.01,600
151,50,0.0023874579928815365,16.0,67.0,0.01,600
152,51,0.0024075000546872616,16.0,68.0,0.01,600
153,52,0.002427833154797554,16.0,69.0,0.01,600
154,53,0.0024487078189849854,16.0,70.0,0.01,600
155,54,0.0024694171734154224,16.0,71.0,0.01,600
156,55,0.0024900827556848526,16.0,72.0,0.01,600
157,56,0.002510999795049429,16.0,73.0,0.01,600
158,57,0.0025322078727185726,16.0,74.0,0.01,600
159,58,0.0025537079200148582,16.0,75.0,0.01,600
160,59,0.002578707877546549,16.0,77.0,0.01,600
161,60,0.002600625157356262,16.0,78.0,0.01,600
162,61,0.0026263329200446606,16.0,80.0,0.01,600
163,62,0.0026489170268177986,16.0,81.0,0.01,600
164,63,0.002674957737326622,16.0,83.0,0.01,600
165,64,0.0027219578623771667,16.0,84.0,0.01,600
166,65,0.0027469168417155743,16.0,85.0,0.01,600
167,66,0.0027740830555558205,16.0,87.0,0.01,600
168,67,0.0027977079153060913,16.0,88.0,0.01,600
169,68,0.0028212079778313637,16.0,89.0,0.01,600
170,69,0.0028453748673200607,16.0,90.0,0.01,600
171,70,0.0028695417568087578,16.0,91.0,0.01,600
172,71,0.0028935419395565987,16.0,92.0,0.01,600
173,72,0.002917999867349863,16.0,93.0,0.01,600
174,73,0.0029425830580294132,16.0,94.0,0.01,600
175,74,0.0029675420373678207,16.0,95.0,0.01,600
176,75,0.002992374822497368,16.0,96.0,0.01,600
177,76,0.0030208327807486057,16.0,98.0,0.01,600
178,77,0.003050666768103838,16.0,99.0,0.01,600
179,78,0.0030761249363422394,16.0,100.0,0.01,600
180,79,0.003101792186498642,16.0,101.0,0.01,600
181,80,0.0031277500092983246,16.0,102.0,0.01,600
182,81,0.0031535420566797256,16.0,103.0,0.01,600
183,82,0.003179708030074835,16.0,104.0,0.01,600
184,83,0.003206042107194662,16.0,105.0,0.01,600
185,84,0.0032324581407010555,16.0,106.0,0.01,600
186,85,0.003259332850575447,16.0,107.0,0.01,600
187,86,0.00328608276322484,16.0,108.0,0.01,600
188,87,0.00331316702067852,16.0,109.0,0.01,600
189,88,0.003340291790664196,16.0,110.0,0.01,600
190,89,0.0033679171465337276,16.0,111.0,0.01,600
191,90,0.0033990000374615192,16.0,113.0,0.01,600
192,91,0.003427125047892332,16.0,114.0,0.01,600
193,92,0.003458457998931408,16.0,116.0,0.01,600
194,93,0.0034961248748004436,18.0,118.0,0.01,600
195,94,0.0035249581560492516,18.0,119.0,0.01,600
196,95,0.003553749993443489,18.0,120.0,0.01,600
197,96,0.0035825418308377266,18.0,121.0,0.01,600
198,97,0.003611417021602392,18.0,122.0,0.01,600
199,98,0.0036405418068170547,18.0,123.0,0.01,600
200,99,0.003669791854918003,18.0,124.0,0.01,600
201,100,0.0036992081440985203,18.0,125.0,0.01,600
202,0,4.254188388586044e-05,14.0,0.0,0.1,600
203,1,0.001523416955024004,14.0,2.0,0.1,600
204,2,0.0015427079051733017,14.0,4.0,0.1,600
205,3,0.0015711248852312565,14.0,5.0,0.1,600
206,4,0.0016012918204069138,14.0,7.0,0.1,600
207,5,0.0016158749349415302,14.0,8.0,0.1,600
208,6,0.0016372078098356724,15.0,10.0,0.1,600
209,7,0.001650082878768444,15.0,11.0,0.1,600
210,8,0.001662499736994505,15.0,12.0,0.1,600
211,9,0.0016752080991864204,15.0,13.0,0.1,600
212,10,0.0016879169270396233,15.0,14.0,0.1,600
213,11,0.001703999936580658,15.0,16.0,0.1,600
214,12,0.0017167921178042889,15.0,17.0,0.1,600
215,13,0.0017298748716711998,15.0,18.0,0.1,600
216,14,0.0017427499406039715,15.0,19.0,0.1,600
217,15,0.0017560827545821667,15.0,20.0,0.1,600
218,16,0.0017694579437375069,15.0,21.0,0.1,600
219,17,0.0017866669222712517,15.0,23.0,0.1,600
220,18,0.0018005827441811562,15.0,24.0,0.1,600
221,19,0.0018179579637944698,15.0,26.0,0.1,600
222,20,0.001832250040024519,15.0,27.0,0.1,600
223,21,0.0018464578315615654,15.0,28.0,0.1,600
224,22,0.0018643331713974476,15.0,30.0,0.1,600
225,23,0.0018829167820513248,15.0,32.0,0.1,600
226,24,0.0019015828147530556,15.0,34.0,0.1,600
227,25,0.0019205417484045029,15.0,36.0,0.1,600
228,26,0.0019359998404979706,15.0,37.0,0.1,600
229,27,0.0019548749551177025,15.0,39.0,0.1,600
230,28,0.0019740420393645763,15.0,41.0,0.1,600
231,29,0.001990125048905611,15.0,42.0,0.1,600
232,30,0.002011875156313181,16.0,44.0,0.1,600
233,31,0.002032166812568903,16.0,46.0,0.1,600
234,32,0.0020528328604996204,16.0,48.0,0.1,600
235,33,0.002069791778922081,16.0,49.0,0.1,600
236,34,0.002087125089019537,16.0,50.0,0.1,600
237,35,0.002104292158037424,16.0,51.0,0.1,600
238,36,0.0021214578300714493,16.0,52.0,0.1,600
239,37,0.0021425001323223114,16.0,54.0,0.1,600
240,38,0.0021602921187877655,16.0,55.0,0.1,600
241,39,0.002178249880671501,16.0,56.0,0.1,600
242,40,0.0021963748149573803,16.0,57.0,0.1,600
243,41,0.0022149579599499702,16.0,58.0,0.1,600
244,42,0.002233250066637993,16.0,59.0,0.1,600
245,43,0.0022521251812577248,16.0,60.0,0.1,600
246,44,0.002271041739732027,16.0,61.0,0.1,600
247,45,0.0022898749448359013,16.0,62.0,0.1,600
248,46,0.002309124916791916,16.0,63.0,0.1,600
249,47,0.0023285001516342163,16.0,64.0,0.1,600
250,48,0.0023478330112993717,16.0,65.0,0.1,600
251,49,0.0023676250129938126,16.0,66.0,0.1,600
252,50,0.0023874579928815365,16.0,67.0,0.1,600
253,51,0.0024075000546872616,16.0,68.0,0.1,600
254,52,0.002427833154797554,16.0,69.0,0.1,600
255,53,0.0024487078189849854,16.0,70.0,0.1,600
256,54,0.0024694171734154224,16.0,71.0,0.1,600
257,55,0.0024900827556848526,16.0,72.0,0.1,600
258,56,0.002510999795049429,16.0,73.0,0.1,600
259,57,0.0025322078727185726,16.0,74.0,0.1,600
260,58,0.0025537079200148582,16.0,75.0,0.1,600
261,59,0.002578707877546549,16.0,77.0,0.1,600
262,60,0.002600625157356262,16.0,78.0,0.1,600
263,61,0.0026263329200446606,16.0,80.0,0.1,600
264,62,0.0026489170268177986,16.0,81.0,0.1,600
265,63,0.002674957737326622,16.0,83.0,0.1,600
266,64,0.0027219578623771667,16.0,84.0,0.1,600
267,65,0.0027469168417155743,16.0,85.0,0.1,600
268,66,0.0027740830555558205,16.0,87.0,0.1,600
269,67,0.0027977079153060913,16.0,88.0,0.1,600
270,68,0.0028212079778313637,16.0,89.0,0.1,600
271,69,0.0028453748673200607,16.0,90.0,0.1,600
272,70,0.0028695417568087578,16.0,91.0,0.1,600
273,71,0.0028935419395565987,16.0,92.0,0.1,600
274,72,0.002917999867349863,16.0,93.0,0.1,600
275,73,0.0029425830580294132,16.0,94.0,0.1,600
276,74,0.0029675420373678207,16.0,95.0,0.1,600
277,75,0.002992374822497368,16.0,96.0,0.1,600
278,76,0.0030208327807486057,16.0,98.0,0.1,600
279,77,0.003050666768103838,16.0,99.0,0.1,600
280,78,0.0030761249363422394,16.0,100.0,0.1,600
281,79,0.003101792186498642,16.0,101.0,0.1,600
282,80,0.0031277500092983246,16.0,102.0,0.1,600
283,81,0.0031535420566797256,16.0,103.0,0.1,600
284,82,0.003179708030074835,16.0,104.0,0.1,600
285,83,0.003206042107194662,16.0,105.0,0.1,600
286,84,0.0032324581407010555,16.0,106.0,0.1,600
287,85,0.003259332850575447,16.0,107.0,0.1,600
288,86,0.00328608276322484,16.0,108.0,0.1,600
289,87,0.00331316702067852,16.0,109.0,0.1,600
290,88,0.003340291790664196,16.0,110.0,0.1,600
291,89,0.0033679171465337276,16.0,111.0,0.1,600
292,90,0.0033990000374615192,16.0,113.0,0.1,600
293,91,0.003427125047892332,16.0,114.0,0.1,600
294,92,0.003458457998931408,16.0,116.0,0.1,600
295,93,0.0034961248748004436,18.0,118.0,0.1,600
296,94,0.0035249581560492516,18.0,119.0,0.1,600
297,95,0.003553749993443489,18.0,120.0,0.1,600
298,96,0.0035825418308377266,18.0,121.0,0.1,600
299,97,0.003611417021602392,18.0,122.0,0.1,600
300,98,0.0036405418068170547,18.0,123.0,0.1,600
301,99,0.003669791854918003,18.0,124.0,0.1,600
302,100,0.0036992081440985203,18.0,125.0,0.1,600
303,0,4.254188388586044e-05,14.0,0.0,0.25,600
304,1,0.001523416955024004,14.0,2.0,0.25,600
305,2,0.0015427079051733017,14.0,4.0,0.25,600
306,3,0.0015711248852312565,14.0,5.0,0.25,600
307,4,0.0016012918204069138,14.0,7.0,0.25,600
308,5,0.0016158749349415302,14.0,8.0,0.25,600
309,6,0.0016372078098356724,15.0,10.0,0.25,600
310,7,0.001650082878768444,15.0,11.0,0.25,600
311,8,0.001662499736994505,15.0,12.0,0.25,600
312,9,0.0016752080991864204,15.0,13.0,0.25,600
313,10,0.0016879169270396233,15.0,14.0,0.25,600
314,11,0.001703999936580658,15.0,16.0,0.25,600
315,12,0.0017167921178042889,15.0,17.0,0.25,600
316,13,0.0017298748716711998,15.0,18.0,0.25,600
317,14,0.0017427499406039715,15.0,19.0,0.25,600
318,15,0.0017560827545821667,15.0,20.0,0.25,600
319,16,0.0017694579437375069,15.0,21.0,0.25,600
320,17,0.0017866669222712517,15.0,23.0,0.25,600
321,18,0.0018005827441811562,15.0,24.0,0.25,600
322,19,0.0018179579637944698,15.0,26.0,0.25,600
323,20,0.001832250040024519,15.0,27.0,0.25,600
324,21,0.0018464578315615654,15.0,28.0,0.25,600
325,22,0.0018643331713974476,15.0,30.0,0.25,600
326,23,0.0018829167820513248,15.0,32.0,0.25,600
327,24,0.0019015828147530556,15.0,34.0,0.25,600
328,25,0.0019205417484045029,15.0,36.0,0.25,600
329,26,0.0019359998404979706,15.0,37.0,0.25,600
330,27,0.0019548749551177025,15.0,39.0,0.25,600
331,28,0.0019740420393645763,15.0,41.0,0.25,600
332,29,0.001990125048905611,15.0,42.0,0.25,600
333,30,0.002011875156313181,16.0,44.0,0.25,600
334,31,0.002032166812568903,16.0,46.0,0.25,600
335,32,0.0020528328604996204,16.0,48.0,0.25,600
336,33,0.002069791778922081,16.0,49.0,0.25,600
337,34,0.002087125089019537,16.0,50.0,0.25,600
338,35,0.002104292158037424,16.0,51.0,0.25,600
339,36,0.0021214578300714493,16.0,52.0,0.25,600
340,37,0.0021425001323223114,16.0,54.0,0.25,600
341,38,0.0021602921187877655,16.0,55.0,0.25,600
342,39,0.002178249880671501,16.0,56.0,0.25,600
343,40,0.0021963748149573803,16.0,57.0,0.25,600
344,41,0.0022149579599499702,16.0,58.0,0.25,600
345,42,0.002233250066637993,16.0,59.0,0.25,600
346,43,0.0022521251812577248,16.0,60.0,0.25,600
347,44,0.002271041739732027,16.0,61.0,0.25,600
348,45,0.0022898749448359013,16.0,62.0,0.25,600
349,46,0.002309124916791916,16.0,63.0,0.25,600
