,Iteration,Time,Fitness,FEvals,Temperature,max_iters
350,47,0.0023285001516342163,16.0,64.0,0.25,600
351,48,0.0023478330112993717,16.0,65.0,0.25,600
352,49,0.0023676250129938126,16.0,66.0,0.25,600
353,50,0.0023874579928815365,16.0,67.0,0.25,600
354,51,0.0024075000546872616,16.0,68.0,0.25,600
355,52,0.002427833154797554,16.0,69.0,0.25,600
356,53,0.0024487078189849854,16.0,70.0,0.25,600
357,54,0.0024694171734154224,16.0,71.0,0.25,600
358,55,0.0024900827556848526,16.0,72.0,0.25,600
359,56,0.002510999795049429,16.0,73.0,0.25,600
360,57,0.0025322078727185726,16.0,74.0,0.25,600
361,58,0.0025537079200148582,16.0,75.0,0.25,600
362,59,0.002578707877546549,16.0,77.0,0.25,600
363,60,0.002600625157356262,16.0,78.0,0.25,600
364,61,0.0026263329200446606,16.0,80.0,0.25,600
365,62,0.0026489170268177986,16.0,81.0,0.25,600
366,63,0.002674957737326622,16.0,83.0,0.25,600
367,64,0.0027219578623771667,16.0,84.0,0.25,600
368,65,0.0027469168417155743,16.0,85.0,0.25,600
369,66,0.0027740830555558205,16.0,87.0,0.25,600
370,67,0.0027977079153060913,16.0,88.0,0.25,600
371,68,0.0028212079778313637,16.0,89.0,0.25,600
372,69,0.0028453748673200607,16.0,90.0,0.25,600
373,70,0.0028695417568087578,16.0,91.0,0.25,600
374,71,0.0028935419395565987,16.0,92.0,0.25,600
375,72,0.002917999867349863,16.0,93.0,0.25,600
376,73,0.0029425830580294132,16.0,94.0,0.25,600
377,74,0.0029675420373678207,16.0,95.0,0.25,600
378,75,0.002992374822497368,16.0,96.0,0.25,600
379,76,0.0030208327807486057,16.0,98.0,0.25,600
380,77,0.003050666768103838,16.0,99.0,0.25,600
381,78,0.0030761249363422394,16.0,100.0,0.25,600
382,79,0.003101792186498642,16.0,101.0,0.25,600
383,80,0.0031277500092983246,16.0,102.0,0.25,600
384,81,0.0031535420566797256,16.0,103.0,0.25,600
385,82,0.003179708030074835,16.0,104.0,0.25,600
386,83,0.003206042107194662,16.0,105.0,0.25,600
387,84,0.0032324581407010555,16.0,106.0,0.25,600
388,85,0.003259332850575447,16.0,107.0,0.25,600
389,86,0.00328608276322484,16.0,108.0,0.25,600
390,87,0.00331316702067852,16.0,109.0,0.25,600
391,88,0.003340291790664196,16.0,110.0,0.25,600
392,89,0.0033679171465337276,16.0,111.0,0.25,600
393,90,0.0033990000374615192,16.0,113.0,0.25,600
394,91,0.003427125047892332,16.0,114.0,0.25,600
395,92,0.003458457998931408,16.0,116.0,0.25,600
396,93,0.0034961248748004436,18.0,118.0,0.25,600
397,94,0.0035249581560492516,18.0,119.0,0.25,600
398,95,0.003553749993443489,18.0,120.0,0.25,600
399,96,0.0035825418308377266,18.0,121.0,0.25,600
400,97,0.003611417021602392,18.0,122.0,0.25,600
401,98,0.0036405418068170547,18.0,123.0,0.25,600
402,99,0.003669791854918003,18.0,124.0,0.25,600
403,100,0.0036992081440985203,18.0,125.0,0.25,600
404,0,4.254188388586044e-05,14.0,0.0,0.5,600
405,1,0.001523416955024004,14.0,2.0,0.5,600
406,2,0.0015427079051733017,14.0,4.0,0.5,600
407,3,0.0015711248852312565,14.0,5.0,0.5,600
408,4,0.0016012918204069138,14.0,7.0,0.5,600
409,5,0.0016158749349415302,14.0,8.0,0.5,600
410,6,0.0016372078098356724,15.0,10.0,0.5,600
411,7,0.001650082878768444,15.0,11.0,0.5,600
412,8,0.001662499736994505,15.0,12.0,0.5,600
413,9,0.0016752080991864204,15.0,13.0,0.5,600
414,10,0.0016879169270396233,15.0,14.0,0.5,600
415,11,0.001703999936580658,15.0,16.0,0.5,600
416,12,0.0017167921178042889,15.0,17.0,0.5,600
417,13,0.0017298748716711998,15.0,18.0,0.5,600
418,14,0.0017427499406039715,15.0,19.0,0.5,600
419,15,0.0017560827545821667,15.0,20.0,0.5,600
420,16,0.0017694579437375069,15.0,21.0,0.5,600
421,17,0.0017866669222712517,15.0,23.0,0.5,600
422,18,0.0018005827441811562,15.0,24.0,0.5,600
423,19,0.0018179579637944698,15.0,26.0,0.5,600
424,20,0.001832250040024519,15.0,27.0,0.5,600
425,21,0.0018464578315615654,15.0,28.0,0.5,600
426,22,0.0018643331713974476,15.0,30.0,0.5,600
427,23,0.0018829167820513248,15.0,32.0,0.5,600
428,24,0.0019015828147530556,15.0,34.0,0.5,600
429,25,0.0019205417484045029,15.0,36.0,0.5,600
430,26,0.0019359998404979706,15.0,37.0,0.5,600
431,27,0.0019548749551177025,15.0,39.0,0.5,600
432,28,0.0019740420393645763,15.0,41.0,0.5,600
433,29,0.001990125048905611,15.0,42.0,0.5,600
434,30,0.002011875156313181,16.0,44.0,0.5,600
435,31,0.002032166812568903,16.0,46.0,0.5,600
436,32,0.0020528328604996204,16.0,48.0,0.5,600
437,33,0.002069791778922081,16.0,49.0,0.5,600
438,34,0.002087125089019537,16.0,50.0,0.5,600
439,35,0.002104292158037424,16.0,51.0,0.5,600
440,36,0.0021214578300714493,16.0,52.0,0.5,600
441,37,0.0021425001323223114,16.0,54.0,0.5,600
442,38,0.0021602921187877655,16.0,55.0,0.5,600
443,39,0.002178249880671501,16.0,56.0,0.5,600
444,40,0.0021963748149573803,16.0,57.0,0.5,600
445,41,0.0022149579599499702,16.0,58.0,0.5,600
446,42,0.002233250066637993,16.0,59.0,0.5,600
447,43,0.0022521251812577248,16.0,60.0,0.5,600
448,44,0.002271041739732027,16.0,61.0,0.5,600
449,45,0.0022898749448359013,16.0,62.0,0.5,600
450,46,0.002309124916791916,16.0,63.0,0.5,600
451,47,0.0023285001516342163,16.0,64.0,0.5,600
452,48,0.0023478330112993717,16.0,65.0,0.5,600
453,49,0.0023676250129938126,16.0,66.0,0.5,600
454,50,0.0023874579928815365,16.0,67.0,0.5,600
455,51,0.0024075000546872616,16.0,68.0,0.5,600
456,52,0.002427833154797554,16.0,69.0,0.5,600
457,53,0.0024487078189849854,16.0,70.0,0.5,600
458,54,0.0024694171734154224,16.0,71.0,0.5,600
459,55,0.0024900827556848526,16.0,72.0,0.5,600
460,56,0.002510999795049429,16.0,73.0,0.5,600
461,57,0.0025322078727185726,16.0,74.0,0.5,600
462,58,0.0025537079200148582,16.0,75.0,0.5,600
463,59,0.002578707877546549,16.0,77.0,0.5,600
464,60,0.002600625157356262,16.0,78.0,0.5,600
465,61,0.0026263329200446606,16.0,80.0,0.5,600
466,62,0.0026489170268177986,16.0,81.0,0.5,600
467,63,0.002674957737326622,16.0,83.0,0.5,600
468,64,0.0027219578623771667,16.0,84.0,0.5,600
469,65,0.0027469168417155743,16.0,85.0,0.5,600
470,66,0.0027740830555558205,16.0,87.0,0.5,600
471,67,0.0027977079153060913,16.0,88.0,0.5,600
472,68,0.0028212079778313637,16.0,89.0,0.5,600
473,69,0.0028453748673200607,16.0,90.0,0.5,600
474,70,0.0028695417568087578,16.0,91.0,0.5,600
475,71,0.0028935419395565987,16.0,92.0,0.5,600
476,72,0.002917999867349863,16.0,93.0,0.5,600
477,73,0.0029425830580294132,16.0,94.0,0.5,600
478,74,0.0029675420373678207,16.0,95.0,0.5,600
479,75,0.002992374822497368,16.0,96.0,0.5,600
480,76,0.0030208327807486057,16.0,98.0,0.5,600
481,77,0.003050666768103838,16.0,99.0,0.5,600
482,78,0.0030761249363422394,16.0,100.0,0.5,600
483,79,0.003101792186498642,16.0,101.0,0.5,600
484,80,0.0031277500092983246,16.0,102.0,0.5,600
485,81,0.0031535420566797256,16.0,103.0,0.5,600
486,82,0.003179708030074835,16.0,104.0,0.5,600
487,83,0.003206042107194662,16.0,105.0,0.5,600
488,84,0.0032324581407010555,16.0,106.0,0.5,600
489,85,0.003259332850575447,16.0,107.0,0.5,600
490,86,0.00328608276322484,16.0,108.0,0.5,600
491,87,0.00331316702067852,16.0,109.0,0.5,600
492,88,0.003340291790664196,16.0,110.0,0.5,600
493,89,0.0033679171465337276,16.0,111.0,0.5,600
494,90,0.0033990000374615192,16.0,113.0,0.5,600
495,91,0.003427125047892332,16.0,114.0,0.5,600
496,92,0.003458457998931408,16.0,116.0,0.5,600
497,93,0.0034961248748004436,18.0,118.0,0.5,600
498,94,0.0035249581560492516,18.0,119.0,0.5,600
499,95,0.003553749993443489,18.0,120.0,0.5,600
500,96,0.0035825418308377266,18.0,121.0,0.5,600
501,97,0.003611417021602392,18.0,122.0,0.5,600
502,98,0.0036405418068170547,18.0,123.0,0.5,600
503,99,0.003669791854918003,18.0,124.0,0.5,600
504,100,0.0036992081440985203,18.0,125.0,0.5,600
505,0,4.254188388586044e-05,14.0,0.0,0.75,600
506,1,0.001523416955024004,14.0,2.0,0.75,600
507,2,0.0015427079051733017,14.0,4.0,0.75,600
508,3,0.0015711248852312565,14.0,5.0,0.75,600
509,4,0.0016012918204069138,14.0,7.0,0.75,600
510,5,0.0016158749349415302,14.0,8.0,0.75,600
511,6,0.0016372078098356724,15.0,10.0,0.75,600
512,7,0.001650082878768444,15.0,11.0,0.75,600
513,8,0.001662499736994505,15.0,12.0,0.75,600
514,9,0.0016752080991864204,15.0,13.0,0.75,600
515,10,0.0016879169270396233,15.0,14.0,0.75,600
516,11,0.001703999936580658,15.0,16.0,0.75,600
517,12,0.0017167921178042889,15.0,17.0,0.75,600
518,13,0.0017298748716711998,15.0,18.0,0.75,600
519,14,0.0017427499406039715,15.0,19.0,0.75,600
520,15,0.0017560827545821667,15.0,20.0,0.75,600
521,16,0.0017694579437375069,15.0,21.0,0.75,600
522,17,0.0017866669222712517,15.0,23.0,0.75,600
523,18,0.0018005827441811562,15.0,24.0,0.75,600
524,19,0.0018179579637944698,15.0,26.0,0.75,600
525,20,0.001832250040024519,15.0,27.0,0.75,600
526,21,0.0018464578315615654,15.0,28.0,0.75,600
527,22,0.0018643331713974476,15.0,30.0,0.75,600
528,23,0.0018829167820513248,15.0,32.0,0.75,600
529,24,0.0019015828147530556,15.0,34.0,0.75,600
530,25,0.0019205417484045029,15.0,36.0,0.75,600
531,26,0.0019359998404979706,15.0,37.0,0.75,600
532,27,0.0019548749551177025,15.0,39.0,0.75,600
533,28,0.0019740420393645763,15.0,41.0,0.75,600
534,29,0.001990125048905611,15.0,42.0,0.75,600
535,30,0.002011875156313181,16.0,44.0,0.75,600
536,31,0.002032166812568903,16.0,46.0,0.75,600
537,32,0.0020528328604996204,16.0,48.0,0.75,600
538,33,0.002069791778922081,16.0,49.0,0.75,600
539,34,0.002087125089019537,16.0,50.0,0.75,600
540,35,0.002104292158037424,16.0,51.0,0.75,600
541,36,0.0021214578300714493,16.0,52.0,0.75,600
542,37,0.0021425001323223114,16.0,54.0,0.75,600
543,38,0.0021602921187877655,16.0,55.0,0.75,600
544,39,0.002178249880671501,16.0,56.0,0.75,600
545,40,0.0021963748149573803,16.0,57.0,0.75,600
546,41,0.0022149579599499702,16.0,58.0,0.75,600
547,42,0.002233250066637993,16.0,59.0,0.75,600
548,43,0.0022521251812577248,16.0,60.0,0.75,600
549,44,0.002271041739732027,16.0,61.0,0.75,600
550,45,0.0022898749448359013,16.0,62.0,0.75,600
551,46,0.002309124916791916,16.0,63.0,0.75,600
552,47,0.0023285001516342163,16.0,64.0,0.75,600
553,48,0.0023478330112993717,16.0,65.0,0.75,600
554,49,0.0023676250129938126,16.0,66.0,0.75,600
555,50,0.0023874579928815365,16.0,67.0,0.75,600
556,51,0.0024075000546872616,16.0,68.0,0.75,600
557,52,0.002427833154797554,16.0,69.0,0.75,600
558,53,0.0024487078189849854,16.0,70.0,0.75,600
559,54,0.0024694171734154224,16.0,71.0,0.75,600
560,55,0.0024900827556848526,16.0,72.0,0.75,600
561,56,0.002510999795049429,16.0,73.0,0.75,600
562,57,0.0025322078727185726,16.0,74.0,0.75,600
563,58,0.0025537079200148582,16.0,75.0,0.75,600
564,59,0.002578707877546549,16.0,77.0,0.75,600
565,60,0.002600625157356262,16.0,78.0,0.75,600
566,61,0.0026263329200446606,16.0,80.0,0.75,600
567,62,0.0026489170268177986,16.0,81.0,0.75,600
568,63,0.002674957737326622,16.0,83.0,0.75,600
569,64,0.0027219578623771667,16.0,84.0,0.75,600
570,65,0.0027469168417155743,16.0,85.0,0.75,600
571,66,0.0027740830555558205,16.0,87.0,0.75,600
572,67,0.0027977079153060913,16.0,88.0,0.75,600
573,68,0.0028212079778313637,16.0,89.0,0.75,600
574,69,0.0028453748673200607,16.0,90.0,0.75,600
575,70,0.0028695417568087578,16.0,91.0,0.75,600
576,71,0.0028935419395565987,16.0,92.0,0.75,600
577,72,0.002917999867349863,16.0,93.0,0.75,600
578,73,0.0029425830580294132,16.0,94.0,0.75,600
579,74,0.0029675420373678207,16.0,95.0,0.75,600
580,75,0.002992374822497368,16.0,96.0,0.75,600
581,76,0.0030208327807486057,16.0,98.0,0.75,600
582,77,0.003050666768103838,16.0,99.0,0.75,600
583,78,0.0030761249363422394,16.0,100.0,0.75,600
584,79,0.003101792186498642,16.0,101.0,0.75,600
585,80,0.0031277500092983246,16.0,102.0,0.75,600
586,81,0.0031535420566797256,16.0,103.0,0.75,600
587,82,0.003179708030074835,16.0,104.0,0.75,600
588,83,0.003206042107194662,16.0,105.0,0.75,600
589,84,0.0032324581407010555,16.0,106.0,0.75,600
590,85,0.003259332850575447,16.0,107.0,0.75,600
591,86,0.00328608276322484,16.0,108.0,0.75,600
592,87,0.00331316702067852,16.0,109.0,0.75,600
593,88,0.003340291790664196,16.0,110.0,0.75,600
594,89,0.0033679171465337276,16.0,111.0,0.75,600
595,90,0.0033990000374615192,16.0,113.0,0.75,600
596,91,0.003427125047892332,16.0,114.0,0.75,600
597,92,0.003458457998931408,16.0,116.0,0.75,600
598,93,0.0034961248748004436,18.0,118.0,0.75,600
599,94,0.0035249581560492516,18.0,119.0,0.75,600
600,95,0.003553749993443489,18.0,120.0,0.75,600
601,96,0.0035825418308377266,18.0,121.0,0.75,600
602,97,0.003611417021602392,18.0,122.0,0.75,600
603,98,0.0036405418068170547,18.0,123.0,0.75,600
604,99,0.003669791854918003,18.0,124.0,0.75,600
605,100,0.0036992081440985203,18.0,125.0,0.75,600
606,0,4.254188388586044e-05,14.0,0.0,1,600
607,1,0.001523416955024004,14.0,2.0,1,600
608,2,0.0015427079051733017,14.0,4.0,1,600
609,3,0.0015711248852312565,14.0,5.0,1,600
610,4,0.0016012918204069138,14.0,7.0,1,600
611,5,0.0016158749349415302,14.0,8.0,1,600
612,6,0.0016372078098356724,15.0,10.0,1,600
613,7,0.001650082878768444,15.0,11.0,1,600
614,8,0.001662499736994505,15.0,12.0,1,600
615,9,0.0016752080991864204,15.0,13.0,1,600
616,10,0.0016879169270396233,15.0,14.0,1,600
617,11,0.001703999936580658,15.0,16.0,1,600
618,12,0.0017167921178042889,15.0,17.0,1,600
619,13,0.0017298748716711998,15.0,18.0,1,600
620,14,0.0017427499406039715,15.0,19.0,1,600
621,15,0.0017560827545821667,15.0,20.0,1,600
622,16,0.0017694579437375069,15.0,21.0,1,600
623,17,0.0017866669222712517,15.0,23.0,1,600
624,18,0.0018005827441811562,15.0,24.0,1,600
625,19,0.0018179579637944698,15.0,26.0,1,600
626,20,0.001832250040024519,15.0,27.0,1,600
627,21,0.0018464578315615654,15.0,28.0,1,600
628,22,0.0018643331713974476,15.0,30.0,1,600
629,23,0.0018829167820513248,15.0,32.0,1,600
630,24,0.0019015828147530556,15.0,34.0,1,600
631,25,0.0019205417484045029,15.0,36.0,1,600
632,26,0.0019359998404979706,15.0,37.0,1,600
633,27,0.0019548749551177025,15.0,39.0,1,600
634,28,0.0019740420393645763,15.0,41.0,1,600
635,29,0.001990125048905611,15.0,42.0,1,600
636,30,0.002011875156313181,16.0,44.0,1,600
637,31,0.002032166812568903,16.0,46.0,1,600
638,32,0.0020528328604996204,16.0,48.0,1,600
639,33,0.002069791778922081,16.0,49.0,1,600
640,34,0.002087125089019537,16.0,50.0,1,600
641,35,0.002104292158037424,16.0,51.0,1,600
642,36,0.0021214578300714493,16.0,52.0,1,600
643,37,0.0021425001323223114,16.0,54.0,1,600
644,38,0.0021602921187877655,16.0,55.0,1,600
645,39,0.002178249880671501,16.0,56.0,1,600
646,40,0.0021963748149573803,16.0,57.0,1,600
647,41,0.0022149579599499702,16.0,58.0,1,600
648,42,0.002233250066637993,16.0,59.0,1,600
649,43,0.0022521251812577248,16.0,60.0,1,600
650,44,0.002271041739732027,16.0,61.0,1,600
651,45,0.0022898749448359013,16.0,62.0,1,600
652,46,0.002309124916791916,16.0,63.0,1,600
653,47,0.0023285001516342163,16.0,64.0,1,600
654,48,0.0023478330112993717,16.0,65.0,1,600
655,49,0.0023676250129938126,16.0,66.0,1,600
656,50,0.0023874579928815365,16.0,67.0,1,600
657,51,0.0024075000546872616,16.0,68.0,1,600
658,52,0.002427833154797554,16.0,69.0,1,600
659,53,0.0024487078189849854,16.0,70.0,1,600
660,54,0.0024694171734154224,16.0,71.0,1,600
661,55,0.0024900827556848526,16.0,72.0,1,600
662,56,0.002510999795049429,16.0,73.0,1,600
663,57,0.0025322078727185726,16.0,74.0,1,600
664,58,0.0025537079200148582,16.0,75.0,1,600
665,59,0.002578707877546549,16.0,77.0,1,600
666,60,0.002600625157356262,16.0,78.0,1,600
667,61,0.0026263329200446606,16.0,80.0,1,600
668,62,0.0026489170268177986,16.0,81.0,1,600
669,63,0.002674957737326622,16.0,83.0,1,600
670,64,0.0027219578623771667,16.0,84.0,1,600
671,65,0.0027469168417155743,16.0,85.0,1,600
672,66,0.0027740830555558205,16.0,87.0,1,600
673,67,0.0027977079153060913,16.0,88.0,1,600
674,68,0.0028212079778313637,16.0,89.0,1,600
675,69,0.0028453748673200607,16.0,90.0,1,600
676,70,0.0028695417568087578,16.0,91.0,1,600
677,71,0.0028935419395565987,16.0,92.0,1,600
678,72,0.002917999867349863,16.0,93.0,1,600
679,73,0.0029425830580294132,16.0,94.0,1,600
680,74,0.0029675420373678207,16.0,95.0,1,600
681,75,0.002992374822497368,16.0,96.0,1,600
682,76,0.0030208327807486057,16.0,98.0,1,600
683,77,0.003050666768103838,16.0,99.0,1,600
684,78,0.0030761249363422394,16.0,100.0,1,600
685,79,0.003101792186498642,16.0,101.0,1,600
686,80,0.0031277500092983246,16.0,102.0,1,600
687,81,0.0031535420566797256,16.0,103.0,1,600
688,82,0.003179708030074835,16.0,104.0,1,600
689,83,0.003206042107194662,16.0,105.0,1,600
690,84,0.0032324581407010555,16.0,106.0,1,600
691,85,0.003259332850575447,16.0,107.0,1,600
692,86,0.00328608276322484,16.0,108.0,1,600
693,87,0.00331316702067852,16.0,109.0,1,600
694,88,0.003340291790664196,16.0,110.0,1,600
695,89,0.0033679171465337276,16.0,111.0,1,600
696,90,0.0033990000374615192,16.0,113.0,1,600
697,91,0.003427125047892332,16.0,114.0,1,600
698,92,0.003458457998931408,16.0,116.0,1,600
699,93,0.0034961248748004436,18.0,118.0,1,600
700,94,0.0035249581560492516,18.0,119.0,1,600
701,95,0.003553749993443489,18.0,120.0,1,600
702,96,0.0035825418308377266,18.0,121.0,1,600
703,97,0.003611417021602392,18.0,122.0,1,600
704,98,0.0036405418068170547,18.0,123.0,1,600
705,99,0.003669791854918003,18.0,124.0,1,600
706,100,0.0036992081440985203,18.0,125.0,1,600
